id,name1,name2,address,lat,lng,status,error
808,川岡東児童館,川岡東児童館 倉庫,下津林東般若町44番地,34.9726838,135.7139104,OK,
809,樫原児童館,樫原児童館,樫原山路11番地の10,34.9715048,135.696707,OK,
810,嵐山東児童館,嵐山東児童館,嵐山東海道町47番地の1,35.0070815,135.6859846,OK,
811,大枝児童館,大枝児童館,大枝塚原町4番地の63,34.9726565,135.672884,OK,
812,上里児童館,上里児童館,大原野上里北ノ町,34.9531845,135.6816668,OK,
813,住吉児童館,住吉児童館,大和町568番地,34.9425212,135.7606493,OK,
814,住吉児童館,住吉児童館 育成室,大和町568番地,34.9425212,135.7606493,OK,
815,南浜児童館,南浜児童館,西柳町577番地,34.9298049,135.7597726,OK,
816,向島南児童館,向島南児童館,向島津田町91番地の5,34.9229647,135.7644829,OK,
817,藤城児童館,藤城児童館,桃山町正宗52番地の6,34.9423624,135.7757687,OK,
818,桃山東児童館,桃山東児童館,桃山町伊庭16番地,34.9360186,135.7870129,OK,
819,醍醐児童館,醍醐児童館,醍醐西大路町75番地の1,34.9502788,135.8172558,OK,
820,辰巳児童館,辰巳児童館,醍醐東合場町27番地の8,34.9410735,135.8129236,OK,
821,春日野児童館,春日野児童館,日野林49番地の12,34.9369656,135.8165104,OK,
822,深草児童館,深草児童館,深草池ノ内町2番地,34.9544238,135.7623905,OK,
823,藤森竹田児童館,藤森竹田児童館,竹田醍醐田町17番地の5,34.9503426,135.7576332,OK,
824,横大路児童館,横大路児童館,横大路柿ノ本町3番地の5,34.9257155,135.7367567,OK,
825,納所城之内児童館,納所城之内児童館,納所薬師堂27番地,34.908686,135.7219816,OK,
826,神川児童館,神川児童館,久我東町1番地の39,34.9393311,135.7325751,OK,
827,久我の杜児童館,久我の杜児童館,久我東町209番地,34.9335117,135.7293281,OK,
828,羽束師児童館,羽束師児童館,羽束師志水町138番地の6,34.9316521,135.7253599,OK,
829,柏野学童保育所,柏野学童保育所,紫野郷之上町36番地,34.9884301,135.7643904,OK,
830,翔鸞学童保育所,翔鸞学童保育所,御前通今出川上る鳥居前町671番地,35.0317322,135.7381868,OK,
831,一橋学童保育所,一橋学童保育所,大和大路通七条下る5丁目下池田町527番地,34.983657,135.7707612,OK,
832,桂東学童保育所,桂東学童保育所,桂市ノ前町31番地,34.9776195,135.7082976,OK,
833,松ノ木保育所（民営保育施設）,松ノ木保育所,東九条松ノ木町6番地,34.976331,135.7655598,OK,
834,太秦保育園分園さくら（民営保育施設）,太秦保育園分園さくら,太秦桂ケ原町9番地1,35.0129371,135.7066902,OK,
835,子育て支援総合センターこどもみらい館,子育て支援総合センターこどもみらい館 本館,間之町通竹屋町下る楠町601番地の1,35.0155175,135.761206,OK,
836,若松・若竹福祉センター,若松・若竹福祉センター,三条大橋東入二丁目若竹町422番地の5,35.0082024,135.7747039,OK,
837,福祉センター（旧京北町）,福祉センター（旧京北町）,京北周山町下寺田1-1,35.1549024,135.6330998,OK,
838,京都市役所,京都市役所　本庁舎,寺町通御池上る上本能寺前町488番地,35.0120084,135.7681991,OK,
839,,北区総合庁舎 本庁舎,紫野東御所田町33番地の1,35.0410052,135.7541854,OK,
840,北部農業振興センター,,紫野東御所田町33番地の1,35.0410052,135.7541854,OK,
841,北区役所,,紫野東御所田町33番地の1,35.0410052,135.7541854,OK,
842,北区役所,北区総合庁舎 車庫,紫野東御所田町33番地の1,35.0410052,135.7541854,OK,
843,北区役所,北区総合庁舎 自転車置場,紫野東御所田町33番地の1,35.0410052,135.7541854,OK,
844,上京区役所,上京区役所,今出川通室町西入堀出シ町285番地,35.0291169,135.7565965,OK,
845,上京区役所,上京区役所 ゴミ置場,今出川通室町西入堀出シ町285番地,35.0291169,135.7565965,OK,
846,,左京区役所,松ケ崎堂ノ上町7-2,35.0487576,135.7784326,OK,
847,左京区役所,,松ケ崎堂ノ上町7-2,35.0487576,135.7784326,OK,
848,北部環境共生センター,,松ケ崎堂ノ上町7-2,35.0487576,135.7784326,OK,
849,きょうと生物多様性センター（交流オフィス）,,松ケ崎堂ノ上町7-2,35.0487576,135.7784326,OK,
850,,中京区総合庁舎,西堀川通御池下る西三坊堀川町521番地,35.0102064,135.7514397,OK,
851,中京区役所,,西堀川通御池下る西三坊堀川町521番地,35.0102064,135.7514397,OK,
852,中京消防署,,西堀川通御池下る西三坊堀川町521番地,35.0102064,135.7514397,OK,
853,,東山区総合庁舎 北庁舎,清水五丁目130-6,34.9971485,135.776315,OK,
854,東山区役所,,清水五丁目130-6,34.9971485,135.776315,OK,
855,東山青少年活動センター,,清水五丁目130-6,34.9971485,135.776315,OK,
856,東山地域体育館,,清水五丁目130-6,34.9971485,135.776315,OK,
857,,東山区総合庁舎 南庁舎,清水五丁目130番地の8,34.9967113,135.7764039,OK,
858,東山区役所,,清水五丁目130番地の8,34.9967113,135.7764039,OK,
859,東山老人福祉センター,,清水五丁目130番地の8,34.9967113,135.7764039,OK,
860,東山図書館,,清水五丁目130番地の8,34.9967113,135.7764039,OK,
861,清水児童館,,清水五丁目130番地の8,34.9967113,135.7764039,OK,
862,東山消防署,,清水五丁目130番地の8,34.9967113,135.7764039,OK,
863,山科区役所,山科区役所,椥辻池尻町14番地の2,34.9722545,135.8137202,OK,
864,山科区役所,山科区役所 公用車駐車場棟,椥辻池尻町14番地の2,34.9722545,135.8137202,OK,
865,山科区役所,山科区役所 自転車置場（南側）,椥辻池尻町14番地の2,34.9722545,135.8137202,OK,
866,山科区役所,山科区役所 倉庫,椥辻池尻町14番地の2,34.9722545,135.8137202,OK,
867,山科区役所,山科区役所 自転車置場（西側）,椥辻池尻町14番地の2,34.9722545,135.8137202,OK,
868,山科区役所,山科区役所 下水処理場,椥辻池尻町14番地の2,34.9722545,135.8137202,OK,
869,山科区役所,山科区役所 元診療所,椥辻池尻町14番地の2,34.9722545,135.8137202,OK,
870,下京区役所,下京区役所,西洞院通塩小路上る東塩小路町608番地の8,34.9875957,135.7554303,OK,
871,南区役所,南区役所,西九条南田町1番地の3,34.97666,135.7464248,OK,
872,,サンサ右京,太秦下刑部町12番地,35.0103529,135.7164257,OK,
873,右京区総合庁舎,,太秦下刑部町12番地,35.0103529,135.7164257,OK,
874,右京中央図書館,,太秦下刑部町12番地,35.0103529,135.7164257,OK,
875,右京地域体育館,,太秦下刑部町12番地,35.0103529,135.7164257,OK,
876,西京区役所,西京区役所,上桂森下町25番地の1,34.9849525,135.6932829,OK,
877,西京区役所,西京区役所 駐車場,上桂森下町25番地の1,34.9849525,135.6932829,OK,
878,,伏見区総合庁舎,鷹匠町39番地の2,34.9360208,135.7614343,OK,
879,伏見区役所,,鷹匠町39番地の2,34.9360208,135.7614343,OK,
880,南部農業振興センター,,鷹匠町39番地の2,34.9360208,135.7614343,OK,
881,伏見青少年活動センター,,鷹匠町39番地の2,34.9360208,135.7614343,OK,
882,,西京区役所洛西支所 庁舎,大原野東境谷町二丁目1番地の2,34.9641907,135.6749444,OK,
883,洛西図書館,,大原野東境谷町二丁目1番地の2,34.9641907,135.6749444,OK,
884,南部農業振興センター洛西分室,,大原野東境谷町二丁目1番地の2,34.9641907,135.6749444,OK,
885,西京区役所洛西支所,,大原野東境谷町二丁目1番地の2,34.9641907,135.6749444,OK,
886,伏見区役所深草支所,伏見区役所深草支所 庁舎,深草向畑町93番地の1,34.9536967,135.7727595,OK,
887,伏見区役所深草支所,伏見区役所深草支所 屋外駐車場,深草向畑町93番地の1,34.9536967,135.7727595,OK,
888,,伏見区役所醍醐支所 庁舎,醍醐大構町28番地,34.9483444,135.8095864,OK,
889,醍醐消防分署,,醍醐大構町28番地,34.9483444,135.8095864,OK,
890,伏見区役所醍醐支所,,醍醐大構町28番地,34.9483444,135.8095864,OK,
891,北区役所小野郷出張所,北区役所小野郷出張所 本館,小野下ノ町100番地,35.1135888,135.6740713,OK,
892,北区役所小野郷出張所,北区役所小野郷出張所 倉庫,小野下ノ町100番地,35.1135888,135.6740713,OK,
893,北区役所中川出張所,北区役所中川出張所 庁舎,中川北山町46番地,35.0893062,135.6878864,OK,
894,北区役所中川出張所,北区役所中川出張所 重油貯蔵庫,中川北山町46番地,35.0893062,135.6878864,OK,
895,北区役所雲ヶ畑出張所,北区役所雲ヶ畑出張所 庁舎,雲ケ畑中畑町176番地,35.1130679,135.7219716,OK,
896,北区役所雲ヶ畑出張所,北区役所雲ヶ畑出張所 ポンプ室,雲ケ畑中畑町176番地,35.1130679,135.7219716,OK,
897,北区役所雲ヶ畑出張所,北区役所雲ヶ畑出張所 重油貯蔵庫,雲ケ畑中畑町176番地,35.1130679,135.7219716,OK,
898,左京区役所元岩倉出張所,左京区役所元岩倉出張所 庁舎,岩倉中町403番地,35.0754282,135.7881836,OK,
899,左京区役所八瀬出張所,左京区役所八瀬出張所 庁舎,八瀬秋元町578番地,35.0815471,135.8183492,OK,
900,左京区役所大原出張所,左京区役所大原出張所 庁舎,大原来迎院町10番地の2,35.1210998,135.8292155,OK,
901,左京区役所静市出張所,左京区役所静市出張所 庁舎,静市市原町36番地の3,35.0891195,135.7629648,OK,
902,左京区役所花脊出張所,左京区役所花脊出張所 庁舎,花脊大布施町196番地,35.2093004,135.7758927,OK,
903,左京区役所久多出張所,左京区役所久多出張所 庁舎,久多宮の町3番地,35.2652011,135.8191451,OK,
904,左京区役所久多出張所,左京区役所久多出張所 ガソリン庫,久多宮の町3番地,35.2652011,135.8191451,OK,
905,南区役所久世出張所,南区役所久世出張所 事務所,久世大薮町62,34.9604565,135.7183085,OK,
906,右京区役所高雄出張所,右京区役所高雄出張所 庁舎,梅ケ畑奥殿町26番地1,35.0458154,135.6817115,OK,
907,右京区役所宕陰出張所,右京区役所宕陰出張所 庁舎,嵯峨樒原宮ノ上町2－5,35.0749835,135.6109458,OK,
908,,京北合同庁舎,京北周山町上寺田1-1,35.1553091,135.6334164,OK,
909,右京区役所京北出張所,,京北周山町上寺田1-1,35.1553091,135.6334164,OK,
910,京北・左京山間部土木みどり事務所,,京北周山町上寺田1-1,35.1553091,135.6334164,OK,
911,京北・左京山間部農林業振興センター,,京北周山町上寺田1-1,35.1553091,135.6334164,OK,
912,右京区役所京北出張所,右京区役所京北出張所 倉庫,京北周山町上寺田1-1,35.1553091,135.6334164,OK,
913,右京区役所京北出張所,右京区役所京北出張所 車庫,京北周山町上寺田1-1,35.1553091,135.6334164,OK,
914,,伏見区役所淀出張所 庁舎,淀池上町131番地の1,34.9042528,135.7199955,OK,
915,淀老人福祉センター,,淀池上町131番地の1,34.9042528,135.7199955,OK,
916,淀児童館,,淀池上町131番地の1,34.9042528,135.7199955,OK,
917,伏見区役所淀出張所,,淀池上町131番地の1,34.9042528,135.7199955,OK,
918,北部みどり管理事務所,北部みどり管理事務所 器材倉庫,西院西貝川町31番地,35.0027946,135.7151424,OK,
919,北部みどり管理事務所,北部みどり管理事務所１（北棟）,西院西貝川町31番地,35.0027946,135.7151424,OK,
920,北部みどり管理事務所,北部みどり管理事務所２（北棟）,西院西貝川町31番地,35.0027946,135.7151424,OK,
921,北部みどり管理事務所,北部みどり管理事務所 車庫Ａ,西院西貝川町31番地,35.0027946,135.7151424,OK,
922,北部みどり管理事務所,北部みどり管理事務所 車庫B,西院西貝川町31番地,35.0027946,135.7151424,OK,
923,北部みどり管理事務所,北部みどり管理事務所 自転車置場,西院西貝川町31番地,35.0027946,135.7151424,OK,
924,北部みどり管理事務所,北部みどり管理事務所 油庫,西院西貝川町31番地,35.0027946,135.7151424,OK,
925,南部区画整理事務所,南部区画整理事務所 南棟,深草五反田町112番地,34.9570539,135.7629479,OK,
926,南部区画整理事務所,南部区画整理事務所 倉庫,深草五反田町112番地,34.9570539,135.7629479,OK,
927,南部区画整理事務所,南部区画整理事務所 油庫,深草五反田町112番地,34.9570539,135.7629479,OK,
928,南部区画整理事務所,南部区画整理事務所 西自動車車庫棟,深草五反田町112番地,34.9570539,135.7629479,OK,
929,南部区画整理事務所,南部区画整理事務所 西雨除け棟,深草五反田町112番地,34.9570539,135.7629479,OK,
930,南部区画整理事務所,南部区画整理事務所　南自動車車庫棟,深草五反田町112番地,34.9570539,135.7629479,OK,
931,南部区画整理事務所,南部区画整理事務所 北雨除け棟,深草五反田町112番地,34.9570539,135.7629479,OK,
932,南部区画整理事務所,南部区画整理事務所 中雨除け棟,深草五反田町112番地,34.9570539,135.7629479,OK,
933,北部土木みどり事務所,北部土木みどり事務所,大宮東脇台町8番地,35.0545076,135.7445598,OK,
934,北部土木みどり事務所,北部土木みどり事務所 倉庫・木工室,大宮東脇台町8番地,35.0545076,135.7445598,OK,
935,左京土木みどり事務所,左京土木みどり事務所,高野竹屋町4番地,35.0424383,135.7801545,OK,
936,左京土木みどり事務所,左京土木みどり事務所 車庫,高野竹屋町4番地,35.0424383,135.7801545,OK,
937,左京土木みどり事務所,左京土木みどり事務所 倉庫,高野竹屋町4番地,35.0424383,135.7801545,OK,
938,左京土木みどり事務所,左京土木みどり事務所 洗濯場・自転車置場,高野竹屋町4番地,35.0424383,135.7801545,OK,
939,左京土木みどり事務所,左京土木みどり事務所 油庫,高野竹屋町4番地,35.0424383,135.7801545,OK,
940,東部土木みどり事務所,東部土木みどり事務所,西野様子見町1番地の2,34.9854988,135.8110456,OK,
941,東部土木みどり事務所,東部土木みどり事務所 倉庫,西野様子見町1番地の2,34.9854988,135.8110456,OK,
942,東部土木みどり事務所,東部土木みどり事務所 ガレージ,西野様子見町1番地の2,34.9854988,135.8110456,OK,
943,東部土木みどり事務所,東部土木みどり事務所 油庫,西野様子見町1番地の2,34.9854988,135.8110456,OK,
944,南部土木みどり事務所,南部土木みどり事務所 物置・ガレージ,東九条下殿田町70番地の2,34.9769824,135.7568363,OK,
945,南部土木みどり事務所,南部土木みどり事務所 倉庫１,東九条下殿田町70番地の2,34.9769824,135.7568363,OK,
946,南部土木みどり事務所,南部土木みどり事務所 事務室,東九条下殿田町70番地の2,34.9769824,135.7568363,OK,
947,南部土木みどり事務所,南部土木みどり事務所 材料倉庫,東九条下殿田町70番地の2,34.9769824,135.7568363,OK,
948,南部土木みどり事務所,南部土木みどり事務所 倉庫２,東九条下殿田町70番地の2,34.9769824,135.7568363,OK,
949,南部土木みどり事務所,南部土木みどり事務所 ガレージ,東九条下殿田町70番地の2,34.9769824,135.7568363,OK,
950,西部土木みどり事務所,西部土木みどり事務所,西院西貝川町31番地,35.0027946,135.7151424,OK,
951,西部土木みどり事務所,西部土木みどり事務所 資材倉庫,西院西貝川町31番地,35.0027946,135.7151424,OK,
952,西部土木みどり事務所,西部土木みどり事務所 車庫,西院西貝川町31番地,35.0027946,135.7151424,OK,
953,西部土木みどり事務所,西部土木みどり事務所 倉庫,西院西貝川町31番地,35.0027946,135.7151424,OK,
954,京北・左京山間部土木みどり事務所北部詰所,京北・左京山間部土木みどり事務所北部詰所 事務所,広河原杓子屋町180番地の1,35.2467603,135.7662202,OK,
955,西京土木みどり事務所,西京土木みどり事務所,桂乾町9番地,34.9843836,135.6941486,OK,
956,西京土木みどり事務所,西京土木みどり事務所 倉庫２,桂乾町9番地,34.9843836,135.6941486,OK,
957,西京土木みどり事務所,西京土木事みどり務所 車庫,桂乾町9番地,34.9843836,135.6941486,OK,
958,西京土木みどり事務所,西京土木事みどり務所 駐輪場,桂乾町9番地,34.9843836,135.6941486,OK,
959,西京土木みどり事務所,西京土木事みどり務所 油庫,桂乾町9番地,34.9843836,135.6941486,OK,
960,伏見土木みどり事務所,伏見土木みどり事務所 ガレージ,表町578番地,34.9294688,135.7585092,OK,
961,伏見土木みどり事務所,伏見土木みどり事務所,表町578番地,34.9294688,135.7585092,OK,
962,伏見土木みどり事務所,伏見土木みどり事務所 倉庫,表町578番地,34.9294688,135.7585092,OK,
963,伏見土木みどり事務所,伏見土木みどり事務所 車輌点検棟,表町578番地,34.9294688,135.7585092,OK,
964,,消防局本部庁舎,押小路通河原町西入榎木町450番地の2,35.0124333,135.7683526,OK,
965,消防局本部庁舎,,押小路通河原町西入榎木町450番地の2,35.0124333,135.7683526,OK,
966,寺町消防出張所,,押小路通河原町西入榎木町450番地の2,35.0124333,135.7683526,OK,
967,上京消防署,上京消防署 庁舎,釜座通下立売下る東裏辻町398番地,35.019592,135.755352,OK,
968,左京消防署,左京消防署 庁舎,田中西大久保町36番地,35.0364845,135.7809097,OK,
969,山科消防署,山科消防署 庁舎,西野今屋敷町2番地の10,34.9859676,135.8114549,OK,
970,山科消防署,山科消防署 自転車置場,西野今屋敷町2番地の10,34.9859676,135.8114549,OK,
971,山科消防署,山科消防署 車庫,西野今屋敷町2番地の10,34.9859676,135.8114549,OK,
972,下京消防署,下京消防署 庁舎,五条通高倉西入堺町27番地,34.9958205,135.7625058,OK,
973,下京消防署,下京消防署 駐輪場,五条通高倉西入堺町27番地,34.9958205,135.7625058,OK,
974,南消防署,南消防署 庁舎,西九条菅田町4番地,34.9738455,135.7471028,OK,
975,南消防署,南消防署 自転車置場,西九条菅田町4番地,34.9738455,135.7471028,OK,
976,右京消防署,右京消防署 庁舎,太秦蜂岡町36番地,35.0138854,135.7081572,OK,
977,右京消防署,右京消防署 自転車置場,太秦蜂岡町36番地,35.0138854,135.7081572,OK,
978,西京消防署,西京消防署 自転車置場 東棟,樫原佃19番地,34.9751578,135.6944245,OK,
979,西京消防署,西京消防署 庁舎,樫原佃19番地,34.9751578,135.6944245,OK,
980,西京消防署,西京消防署 自動車車庫,樫原佃19番地,34.9751578,135.6944245,OK,
981,西京消防署,西京消防署 自転車置場 南棟,樫原佃19番地,34.9751578,135.6944245,OK,
982,西京消防署,西京消防署 倉庫,樫原佃19番地,34.9751578,135.6944245,OK,
983,伏見消防署,伏見消防署 庁舎,竹田七瀬川町9-1ほか,34.9557818,135.7596162,OK,
984,伏見消防署,伏見消防署 自転車置場,竹田七瀬川町9-1ほか,34.9557818,135.7596162,OK,
985,大徳寺消防出張所,大徳寺消防出張所 庁舎,紫野大徳寺町88番地,35.0413634,135.7473178,OK,
986,中川消防出張所,中川消防出張所 庁舎,中川北山町48番地の2,35.089006,135.6880066,OK,
987,元大宮消防出張所,元大宮消防出張所 庁舎,大宮通今出川上る観世町110番地,35.0310884,135.7489211,OK,
988,元大宮消防出張所,元大宮消防出張所 倉庫,大宮通今出川上る観世町110番地,35.0310884,135.7489211,OK,
989,北野消防出張所,北野消防出張所 庁舎,今小路通御前西入紙屋川町870番地,35.0282536,135.7343803,OK,
990,岡崎消防出張所,岡崎消防出張所 庁舎,岡崎円勝寺町23番地の1,35.01165,135.7804554,OK,
991,鹿ヶ谷消防出張所,鹿ヶ谷消防出張所 庁舎,鹿ケ谷上宮ノ前町37番地,35.0199683,135.7930497,OK,
992,鹿ヶ谷消防出張所,鹿ヶ谷消防出張所 自転車置場,鹿ケ谷上宮ノ前町37番地,35.0199683,135.7930497,OK,
993,岩倉消防出張所,岩倉消防出張所 庁舎,岩倉幡枝町862番地,35.0696505,135.772241,OK,
994,修学院消防出張所,修学院消防出張所 庁舎,修学院大林町13番地の8,35.0481569,135.7917786,OK,
995,大原消防出張所,大原消防出張所 庁舎,大原上野町564番地3,35.1131477,135.8255898,OK,
996,鞍馬消防出張所,鞍馬消防出張所 庁舎,鞍馬貴船町5番地の2,35.1057205,135.763876,OK,
997,西大路消防出張所,西大路消防出張所 庁舎,西ノ京東中合町45番地,35.0114514,135.7315944,OK,
998,西大路消防出張所,西大路消防出張所 自転車置場,西ノ京東中合町45番地,35.0114514,135.7315944,OK,
999,西大路消防出張所,西大路消防出張所 器具庫,西ノ京東中合町45番地,35.0114514,135.7315944,OK,
1000,泉涌寺消防出張所,泉涌寺消防出張所 庁舎,泉涌寺五葉ノ辻町13番地の2,34.9819596,135.7727912,OK,
1001,泉涌寺消防出張所,泉涌寺消防出張所 自転車置場,泉涌寺五葉ノ辻町13番地の2,34.9819596,135.7727912,OK,
1002,大塚消防出張所,大塚消防出張所 庁舎,大塚北溝町23番地の1,34.981704,135.8257741,OK,
1003,大塚消防出張所,大塚消防出張所 駐輪場,大塚北溝町23番地の1,34.981704,135.8257741,OK,
1004,塩小路消防出張所,塩小路消防出張所 庁舎,上之町13番地,34.9874639,135.765007,OK,
1005,塩小路消防出張所,塩小路消防出張所 駐輪場,上之町13番地,34.9874639,135.765007,OK,
1006,中堂寺消防出張所,中堂寺消防出張所 庁舎,中堂寺北町9番地の6,34.9986849,135.7417966,OK,
1007,西八条消防出張所,西八条消防出張所 庁舎,吉祥院西ノ庄淵ノ西町42番地,34.9824751,135.7285789,OK,
1008,西八条消防出張所,西八条消防出張所 自転車置場,吉祥院西ノ庄淵ノ西町42番地,34.9824751,135.7285789,OK,
1009,久世消防出張所,久世消防出張所 庁舎,久世中久世町二丁目129番地の2,34.9595108,135.7147929,OK,
1010,久世消防出張所,久世消防出張所 自転車置場,久世中久世町二丁目129番地の2,34.9595108,135.7147929,OK,
1011,嵯峨消防出張所,嵯峨消防出張所 庁舎,嵯峨天龍寺今堀町1番地,35.0174934,135.6829022,OK,
1012,嵯峨消防出張所,嵯峨消防出張所 倉庫,嵯峨天龍寺今堀町1番地,35.0174934,135.6829022,OK,
1013,梅津消防出張所,梅津消防出張所 庁舎,梅津高畝町46番地,35.0028814,135.7076966,OK,
1014,御室消防出張所,御室消防出張所 庁舎,御室大内35番地の1,35.0282271,135.7163174,OK,
1015,京北消防出張所,京北消防出張所 庁舎,京北下中町勝山田8,35.1978217,135.639078,OK,
1016,桂消防出張所,桂消防出張所 庁舎,桂市ノ前町12番地,34.9799269,135.707909,OK,
1017,桂消防出張所,桂消防出張所 自転車置場,桂市ノ前町12番地,34.9799269,135.707909,OK,
1018,松尾消防出張所,松尾消防出張所 庁舎,松尾木ノ曽町59番地の6,34.9902479,135.6931522,OK,
1019,洛西消防出張所,洛西消防出張所 庁舎,大枝東新林町二丁目4番地,34.969305,135.6750848,OK,
1020,洛西消防出張所,洛西消防出張所 倉庫,大枝東新林町二丁目4番地,34.969305,135.6750848,OK,
1021,洛西消防出張所,洛西消防出張所 車庫,大枝東新林町二丁目4番地,34.969305,135.6750848,OK,
1022,南浜消防出張所,南浜消防出張所 庁舎,南浜町273番地の2,34.9300184,135.7610209,OK,
1023,淀消防出張所,淀消防出張所 庁舎,淀池上町197番地,34.9055717,135.721718,OK,
1024,淀消防出張所,淀消防出張所 自転車置場,淀池上町197番地,34.9055717,135.721718,OK,
1025,淀消防出張所,淀消防出張所 油庫,淀池上町197番地,34.9055717,135.721718,OK,
1026,山ノ下消防出張所,山ノ下消防出張所 庁舎,桃山町山ノ下44番地の5,34.9368862,135.7930973,OK,
1027,神川消防出張所,神川消防出張所 庁舎,久我森の宮町14-27,34.9359108,135.7281371,OK,
1028,向島消防出張所,向島消防出張所 庁舎,向島四ッ谷池7番地の10,35.1566609,135.5251982,OK,
1029,向島消防出張所,向島消防出張所 倉庫・自転車置場,向島四ッ谷池7番地の10,35.1566609,135.5251982,OK,
1030,花背消防出張所,花背消防出張所 庁舎,花脊八桝町1番地の1,35.2103949,135.7745187,OK,
1031,花背消防出張所,花背消防出張所 倉庫,花脊八桝町1番地の1,35.2103949,135.7745187,OK,
1032,元本部指揮者公舎,元本部指揮者公舎,下鴨北園町86番地の6,35.0461829,135.7684284,OK,
1033,山科消防署長公舎,山科消防署長公舎,西野今屋敷町2番地の10,34.9859676,135.8114549,OK,
1034,消防活動総合センター,消防活動総合センター 管理・整備棟,上鳥羽塔ノ森下開ノ内94-4,34.9559292,135.7337407,OK,
1035,消防活動総合センター,消防活動総合センター 本館・宿泊棟,上鳥羽塔ノ森下開ノ内94-4,34.9559292,135.7337407,OK,
1036,消防活動総合センター,消防活動総合センター 総合訓練施設,上鳥羽塔ノ森下開ノ内94-4,34.9559292,135.7337407,OK,
1037,消防活動総合センター,消防活動総合センター 屋内・水上訓練施設,上鳥羽塔ノ森下開ノ内94-4,34.9559292,135.7337407,OK,
1038,消防活動総合センター,消防活動総合センター 救助訓練施設,上鳥羽塔ノ森下開ノ内94-4,34.9559292,135.7337407,OK,
1039,消防活動総合センター,消防活動総合センター 通信鉄塔,上鳥羽塔ノ森下開ノ内94-4,34.9559292,135.7337407,OK,
1040,救急教育訓練センター,救急教育訓練センター 本館,西九条菅田町4番地,34.9738455,135.7471028,OK,
1041,災害物資搬送センター,災害物資搬送センター,横大路千両松町148番地の1,34.9222427,135.7422427,OK,
1042,消防ヘリポート,消防ヘリポート 格納庫棟,横大路千両松町,34.9199871,135.7414383,OK,
1043,消防ヘリポート,消防ヘリポート 管理棟,横大路千両松町,34.9199871,135.7414383,OK,
1044,元町消防職員待機宿舎,元町消防職員待機宿舎,小山西元町34番地,35.0502183,135.7551133,OK,
1045,西ノ京消防職員待機宿舎,西ノ京消防職員待機宿舎,西ノ京中御門東町49番地,35.0167804,135.7308195,OK,
1046,西ノ京消防職員待機宿舎,西ノ京消防職員待機宿舎 自転車置場 東棟,西ノ京中御門東町49番地,35.0167804,135.7308195,OK,
1047,西ノ京消防職員待機宿舎,西ノ京消防職員待機宿舎 自転車置場 北棟,西ノ京中御門東町49番地,35.0167804,135.7308195,OK,
1048,西ノ京消防職員待機宿舎,西ノ京消防職員待機宿舎 自転車置場 南棟,西ノ京中御門東町49番地,35.0167804,135.7308195,OK,
1049,,御室消防職員待機宿舎,花園天授ケ岡町3番地,35.026639,135.7178499,OK,
1050,御室消防職員待機宿舎,,花園天授ケ岡町3番地,35.026639,135.7178499,OK,
1051,御室老人デイサービスセンター,,花園天授ケ岡町3番地,35.026639,135.7178499,OK,
1052,太秦消防職員待機宿舎,太秦消防職員待機宿舎,太秦蜂岡町36番地,35.0138854,135.7081572,OK,
1053,太秦消防職員待機宿舎,太秦消防職員待機宿舎 自転車置場,太秦蜂岡町36番地,35.0138854,135.7081572,OK,
1054,中川消防出張所,中川消防出張所 倉庫,中川北山町46番地,35.0893062,135.6878864,OK,
1055,耐震性貯水槽消火器具置場,耐震性貯水槽消火器具置場１４,京都御苑内ほか,35.0230617,135.7634452,OK,
1056,北野倉庫,北野倉庫,今小路通御前通西入紙屋川町870番地,35.0282536,135.7343803,OK,
1057,高台寺公園貯水槽（ポンプ施設）,高台寺公園貯水槽（ポンプ施設）,下河原高台寺門前下河原町526-1,35.0004115,135.7805297,OK,
1058,勧進橋水防資材庫,勧進橋水防資材庫,上鳥羽勧進橋町,34.9702034,135.7606877,OK,
1059,黒橋水防資材庫,黒橋水防資材庫,花園内畑町,35.0187654,135.7150941,OK,
1060,罧原堤水防資材庫,罧原堤水防資材庫,嵯峨五島町1番地の19,35.0117519,135.688598,OK,
1061,梅津水防資材庫,梅津水防資材庫,梅津提上町,35.1566609,135.5251982,OK,
1062,下鳥羽水防倉庫,下鳥羽水防倉庫,中島宮の前町9番地,35.3103598,135.3173414,OK,
1063,城山中継所,城山中継所,西賀茂宮ノ谷1番地の2,35.0788402,135.7159818,OK,
1064,比叡山中継所,比叡山中継所,修学院丸子青良ケ谷2番地,35.062873,135.8199653,OK,
1065,久多中継所,久多中継所,久多下ノ町410番地,35.0191516,135.7359518,OK,
1066,上京リサイクルステーション,上京リサイクルステーション,中立売通油小路東入甲斐守町100,35.0246972,135.7537335,OK,
1067,北部まち美化事務所,北部まち美化事務所,上賀茂前田町17番地の3,35.0739636,135.7436323,OK,
1068,北部まち美化事務所,北部まち美化事務所 倉庫棟,上賀茂前田町17番地の3,35.0739636,135.7436323,OK,
1069,北部まち美化事務所,北部まち美化事務所 車庫棟,上賀茂前田町17番地の3,35.0739636,135.7436323,OK,
1070,東部まち美化事務所,東部まち美化事務所,高野西開町34番地の3,35.0395249,135.7782075,OK,
1071,東部まち美化事務所,東部まち美化事務所 ガレージ棟２,高野西開町34番地の3,35.0395249,135.7782075,OK,
